47.95
46.68
47.84
51.16
49.11
46.52
46.97
46.96
47.43
47.97
47.84
48.53
48.26
48.76
48.70
48.54
48.66
49.05
48.72
48.70
48.90
49.07
49.37
49.21
49.65
49.72
49.82
49.41
50.48
50.86
51.06
51.28
51.90
51.59
51.65
51.57
51.53
52.08
52.52
52.18
52.51
52.51
52.58
52.01
51.49
52.67
52.95
52.64
52.98
53.10
53.27
54.45
53.26
51.75
49.10
53.32
54.40
58.44
59.20
57.38
56.01
55.49
56.13
60.17
53.56
53.87
53.14
51.83
59.94
64.98
65.85
65.89
65.18
61.95
55.49
51.76
51.71
52.89
55.38
54.13
53.66
55.02
56.22
51.41
55.66
56.01
58.42
62.50
64.52
56.15
55.00
53.62
49.88
44.94
48.11
45.25
45.66
47.59
41.04
47.88
50.34
51.09
48.19
50.01
53.34
62.38
63.00
57.30
63.94
62.43
59.77
60.03
58.73
51.55
49.44
60.88
58.01
55.03
51.65
52.86
51.06
48.80
51.62
49.25
50.03
51.27
52.16
51.06
56.38
61.23
59.01
50.96
51.00
49.63
50.94
49.01
52.97
58.82
57.87
54.64
50.48
49.39
49.47
49.43
51.97
56.91
60.92
56.08
66.16
66.52
64.52
66.68
68.77
61.98
56.92
56.97
63.14
62.42
61.80
57.89
54.45
49.96
52.97
53.77
57.36
60.52
64.45
56.18
54.53
52.20
53.19
50.26
49.44
50.61
51.40
49.07
55.10
56.88
51.52
50.68
48.49
54.12
53.26
54.41
51.26
51.46
55.54
55.74
55.56
50.69
56.24
63.38
69.45
62.88
70.81
82.71
93.03
96.91
99.63
92.99
86.32
81.68
72.91
69.19
73.09
67.63
62.98
66.61
67.59
59.67
55.56
50.11
51.26
51.20
49.81
47.82
46.61
47.54
50.26
48.55
52.00
52.81
51.38
49.27
51.15
49.52
56.67
58.86
53.98
59.07
54.40
52.46
54.88
57.78
55.31
47.59
46.85
52.12
54.30
54.05
53.13
45.42
41.18
44.69
46.34
47.76
48.48
45.65
48.23
47.60
55.54
52.22
57.35
53.06
49.80
50.80
50.82
51.04
51.71
42.24
44.72
46.45
46.42
43.92
44.14
45.43
45.54
45.52
51.87
47.23
40.15
50.98
51.66
48.89
44.24
57.98
58.02
57.57
57.21
56.38
60.47
64.77
62.09
59.30
58.95
52.92
51.49
44.36
45.89
46.18
42.60
42.72
44.34
46.17
45.90
45.28
44.58
44.10
44.69
44.37
40.59
42.56
47.82
45.48
47.01
52.81
61.66
59.79
65.03
61.62
53.35
59.04
52.72
53.49
60.87
47.47
55.97
52.13
48.96
49.63
49.31
51.78
54.45
45.04
49.84
49.24
48.44
